correction;amortization;interest;balance;dfi;mip;payment;rent;rent_savings;home_value;equity;purchase_savings
0.0;1166.67;336.42;58333.33;21.84;144.89999172;1669.8299917200002;1432.76;377013.96477827145;486442.75956854946;428109.42956854944;398922.86399443645
0.0;1166.67;329.83;57166.67;21.84;142.00200828;1660.3420082799998;1432.76;377671.72321448225;486946.5907181515;429779.9207181515;400563.1252750624
0.0;1166.67;323.23;56000.0;21.84;139.104;1650.844;1432.76;378320.7228673411;487450.94370885874;431450.94370885874;402203.88708632725
0.0;1166.67;316.63;54833.33;21.84;136.20599172000001;1641.34599172;1432.76;378847.26546289935;487955.8190811661;433122.4890811661;403845.13993629615
0.0;1166.67;310.04;53666.67;21.84;133.30800828;1631.85800828;1432.76;379478.5979693336;488461.2173761283;434794.5473761283;405486.87433356064
0.0;1166.67;303.44;52500.0;21.84;130.41;1622.3600000000001;1432.76;380101.1415583752;488967.1391353603;436467.1391353603;407129.1107872387
0.0;1166.67;296.84;51333.33;21.84;127.51199172000001;1612.8619917199999;1432.76;380714.88620783784;489473.5849010382;438140.2549010382;408771.8398069759
0.0;1166.67;290.25;50166.67;21.84;124.61400828000001;1603.37400828;1432.76;381319.8319203782;489980.5552158996;439813.8852158996;410415.0519029456
0.0;1166.67;283.65;49000.0;21.84;121.71600000000001;1593.8760000000002;1432.76;381915.95862611284;490488.05062324414;441488.05062324414;412058.7675858495
0.0;1166.67;277.05;47833.33;21.84;118.81799172000001;1584.37799172;1432.76;382503.25626854383;490996.07166693435;443162.74166693434;413702.9773669183
0.0;1166.67;270.46;46666.67;21.84;115.92000828;1574.89000828;1450.67;383063.79439282947;491504.6188913959;444837.94889139594;415347.6717579122
0.0;1166.67;263.86;45500.0;21.84;113.022;1565.392;1450.67;383615.4628714075;492013.6928416185;446513.6928416185;416992.8712711214
0.0;1166.67;257.26;44333.33;21.84;110.12399172;1555.89399172;1450.67;384158.2515900354;492523.29406315624;448189.9640631562;418638.56641936686
0.0;1166.67;250.67;43166.67;21.84;107.22600828;1546.4060082800002;1450.67;384692.1604592086;493033.42310212826;449866.7531021283;420284.7477160006
0.0;1166.67;244.07;42000.0;21.84;104.328;1536.908;1450.67;385217.16931677744;493544.0805052194;451544.0805052194;421931.43567490624
0.0;1166.67;237.47;40833.33;21.84;101.42999172;1527.40999172;1450.67;385617.5480334684;494055.26681968063;453221.9368196806;423578.62081049976
0.0;1166.67;230.88;39666.67;21.84;98.53200828;1517.92200828;1450.67;386124.60448800435;494566.98259332986;454900.3125933299;425226.29363773006
0.0;1166.67;224.28;38500.0;21.84;95.634;1508.424;1450.67;386622.7303105658;495079.2283745523;456579.2283745523;426874.47467207914
0.0;1166.67;217.68;37333.33;21.84;92.73599172;1498.92599172;1450.67;387111.91531736625;495592.00471230113;458258.6747123011;428523.15442956303
0.0;1166.67;211.09;36166.67;21.84;89.83800828;1489.4380082799998;1450.67;387592.159349278;496105.31215609825;459938.64215609827;430172.3234267324
0.0;1166.67;204.49;35000.0;21.84;86.94;1479.94;1450.67;388063.4421744488;496619.1512560346;461619.1512560346;431822.00218067254
0.0;1166.67;197.9;33833.33;21.84;84.04199172000001;1470.45199172;1468.8;388507.6129116121;497133.52256277093;463300.1925627709;433472.18120900466
0.0;1166.67;191.3;32666.67;21.84;81.14400828;1460.95400828;1468.8;388942.78133177006;497648.4266275383;464981.7566275383;435122.851029886
0.0;1166.67;184.7;31500.0;21.84;78.24600000000001;1451.4560000000001;1468.8;389368.93714452395;498163.86400213867;466663.86400213867;436774.0321620103
0.0;1166.67;178.11;30333.33;21.84;75.34799172000001;1441.96799172;1468.8;389786.08008401224;498679.8352389456;468346.5052389456;438425.71512460883
0.0;1166.67;171.51;29166.67;21.84;72.45000827999999;1432.47000828;1468.8;390194.18988613214;499196.3408909048;470029.6708909048;440077.8904374505
0.0;1166.67;164.91;28000.0;21.84;69.552;1422.972;1468.8;390593.2562253397;499713.3815115345;471713.3815115345;441730.5786208424
0.0;1166.67;158.32;26833.33;21.84;66.65399172000001;1413.48399172;1468.8;390865.98381694814;500230.9576549265;473397.6276549265;443383.7701956309
0.0;1166.67;151.72;25666.67;21.84;63.756008279999996;1403.98600828;1468.8;391246.80857498583;500749.0698757463;475082.39987574634;445037.45568320155
0.0;1166.67;145.12;24500.0;21.84;60.858000000000004;1394.4879999999998;1468.8;391618.5587564047;501267.71872923407;476767.71872923407;446691.65560548
0.0;1166.67;138.53;23333.33;21.84;57.959991720000005;1384.99999172;1468.8;391981.23402467824;501786.9047712048;478453.5747712048;448346.3604849325
0.0;1166.67;131.93;22166.67;21.84;55.06200828;1375.5020082800002;1468.8;392334.8140449584;502306.6285580494;480139.9585580494;450001.56084456644
0.0;1166.67;125.33;21000.0;21.84;52.164;1366.004;1487.16;392660.90748458315;502826.890646735;481826.890646735;451657.27720793086
0.0;1166.67;118.74;19833.33;21.84;49.26599172000001;1356.51599172;1487.16;392977.8739477249;503347.6915948055;483514.3615948055;453313.50009911717
0.0;1166.67;112.14;18666.67;21.84;46.36800828;1347.01800828;1487.16;393285.69304016646;503869.0319603825;485202.3619603825;454970.22004275955
0.0;1166.67;105.54;17500.0;21.84;43.47;1337.52;1487.16;393584.35430610133;504390.91230216535;486890.91230216535;456627.45756403543
0.0;1166.67;98.95;16333.33;21.84;40.57199172;1328.03199172;1487.16;393873.8573140716;504913.3331794324;488580.00317943236;458285.20318866643
0.0;1166.67;92.35;15166.67;21.84;37.67400828;1318.5340082799999;1487.16;394154.18163418927;505436.295152041;490269.62515204103;459943.44744291855
0.0;1166.67;85.75;14000.0;21.84;34.776;1309.036;1487.16;394425.31677493616;505959.79878042865;491959.79878042865;461602.2108536029
0.0;1166.67;79.16;12833.33;21.84;31.87799172;1299.54799172;1487.16;394568.8560904213;506483.84462561307;493650.51462561305;463261.48394807626
0.0;1166.67;72.56;11666.67;21.84;28.98000828;1290.05000828;1487.16;394821.45645128237;507008.4332491931;495341.76324919314;464921.25725424156
0.0;1166.67;65.97;10500.0;21.84;26.082;1280.5620000000001;1487.16;395064.8460299651;507533.5652133494;497033.5652133494;466581.5513005484
0.0;1166.67;59.37;9333.33;21.84;23.18399172;1271.0639917199999;1487.16;395299.0043118187;508059.2410808448;498725.91108084476;468242.35661599407
0.0;1166.67;52.77;8166.67;21.84;20.28600828;1261.56600828;1505.75;395505.30959650467;508585.46141502494;500418.79141502496;469903.6637301235
0.0;1166.67;46.18;7000.0;21.84;17.388;1252.078;1505.75;395702.3513077685;509112.22677981906;502112.22677981906;471565.4931730299
0.0;1166.67;39.58;5833.33;21.84;14.48999172;1242.57999172;1505.75;395890.10887076036;509639.53773974045;503806.20773974044;473227.835475356
0.0;1166.67;32.98;4666.67;21.84;11.59200828;1233.08200828;1505.75;396068.5717234401;510167.3948598871;505500.7248598871;474890.6811682939
0.0;1166.67;26.39;3500.0;21.84;8.694;1223.594;1505.75;396237.73925338994;510695.79870594223;507195.79870594223;476554.0507835857
0.0;1166.67;19.79;2333.33;21.84;5.79599172;1214.09599172;1505.75;396397.59084955574;511224.7498441751;508891.4198441751;478217.9348535246
0.0;1166.67;13.19;1166.67;21.84;2.8980082800000004;1204.5980082800002;1505.75;396548.11591365165;511754.2488414414;510587.5788414414;479882.32391095493
0.0;1166.67;6.6;0.0;21.84;0.0;1195.11;1505.75;396689.3137969729;512284.2962651839;512284.2962651839;481547.2384892729
